geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
2367,-23.54645431,-46.64084532,sao paulo,SP
2343,-23.54891736,-46.64252067,sao paulo,SP
2306,-23.54131234,-46.62849025,sao paulo,SP
2313,-23.54907483,-46.63756199,são paulo,SP
2305,-23.5456257,-46.63354192,são paulo,SP
2340,-23.54688821,-46.64145011,sao paulo,SP
2360,-23.54219511,-46.63650368,sao paulo,SP
2344,-23.54020962,-46.6375457,sao paulo,SP
2348,-23.54649616,-46.63345995,sao paulo,SP
2322,-23.54877949,-46.63830269,sao paulo,SP
2356,-23.54684406,-46.64062846,são paulo,SP
2352,-23.53511468,-46.63664864,sao paulo,SP
2358,-23.54968972,-46.63671906,sao paulo,SP
2308,-23.54419,-46.63629,sao paulo,SP
2318,-23.54070359,-46.63794453,são paulo,SP
2337,-23.54573684,-46.64048374,sao paulo,SP
2342,-23.53925653,-46.63344053,sao paulo,SP
2355,-23.53960895,-46.63291093,sao paulo,SP
2303,-23.54197195,-46.64003197,sao paulo,SP
2363,-23.54609337,-46.63975919,sao paulo,SP
2324,-23.54413981,-46.64041077,sao paulo,SP
2373,-23.54567822,-46.64050974,sao paulo,SP
2302,-23.55031722,-46.63660364,são paulo,SP
2350,-23.55033958,-46.63744114,sao paulo,SP
2378,-23.54631892,-46.63343056,são paulo,SP
2317,-23.54998003,-46.63476783,sao paulo,SP
2351,-23.54087671,-46.63821831,sao paulo,SP
2301,-23.53880323,-46.63400118,sao paulo,SP
2332,-23.54434011,-46.64055219,sao paulo,SP
2376,-23.53777113,-46.62941855,sao paulo,SP
2326,-23.54963706,-46.63405683,sao paulo,SP
2335,-23.53887661,-46.62859298,são paulo,SP
2346,-23.5380239,-46.62946592,são paulo,SP
2362,-23.54774227,-46.63519854,sao paulo,SP
2357,-23.54717012,-46.63957039,sao paulo,SP
2329,-23.54189541,-46.64107389,sao paulo,SP
2314,-23.55020209,-46.63522085,sao paulo,SP
2310,-23.54431878,-46.63085444,sao paulo,SP
2325,-23.54498638,-46.64193898,sao paulo,SP
2354,-23.54457585,-46.63244359,sao paulo,SP
2320,-23.54174094,-46.6413562,sao paulo,SP
2361,-23.54020456,-46.64414706,são paulo,SP
2338,-23.55158624,-46.63361949,sao paulo,SP
2331,-23.5467046,-46.64033633,sao paulo,SP
2333,-23.5447206,-46.64051557,são paulo,SP
2307,-23.5392575,-46.6332925,sao paulo,SP
2349,-23.54124788,-46.6320802,são paulo,SP
2353,-23.54848058,-46.64052507,sao paulo,SP
2336,-23.54900941,-46.64281228,são paulo,SP
2339,-23.54057518,-46.63193609,são paulo,SP
2368,-23.54341777,-46.63289994,sao paulo,SP
2370,-23.53762502,-46.63031301,são paulo,SP
2328,-23.55081647,-46.63618116,sao paulo,SP
2359,-23.54408484,-46.63978569,são paulo,SP
2345,-23.54897653,-46.6357405,sao paulo,SP
2327,-23.55148951,-46.63140318,sao paulo,SP
2364,-23.54893341,-46.63811235,sao paulo,SP
2304,-23.54950697,-46.63442817,são paulo,SP
2430,-23.55254746,-46.63015103,sao paulo,SP
2402,-23.54867969,-46.64050885,sao paulo,SP
2442,-23.54747592,-46.64031782,sao paulo,SP
2409,-23.53836124,-46.6305241,sao paulo,SP
2467,-23.54281374,-46.63769689,sao paulo,SP
2422,-23.5424807,-46.63809888,sao paulo,SP
2441,-23.54917841,-46.6321152,sao paulo,SP
2452,-23.54441288,-46.63251708,sao paulo,SP
2435,-23.54210654,-46.63658203,são paulo,SP
2464,-23.54574166,-46.64304484,são paulo,SP
2431,-23.5421608,-46.64021587,sao paulo,SP
2478,-23.537594,-46.63035901,sao paulo,SP
2436,-23.54204501,-46.64010847,sao paulo,SP
2473,-23.5477507,-46.63354573,sao paulo,SP
2415,-23.55011991,-46.63173986,são paulo,SP
2468,-23.54904877,-46.63111414,sao paulo,SP
2401,-23.5480318,-46.63357616,sao paulo,SP
2419,-23.54956506,-46.63443933,sao paulo,SP
2479,-23.55097799,-46.63184861,sao paulo,SP
2471,-23.54033364,-46.63646321,sao paulo,SP
2417,-23.5409637,-46.63836884,sao paulo,SP
2410,-23.54434299,-46.63276503,sao paulo,SP
2420,-23.53647775,-46.63112892,são paulo,SP
2462,-23.54542379,-46.64006419,sao paulo,SP
2461,-23.54394222,-46.64144564,sao paulo,SP
2443,-23.54525363,-46.6350671,sao paulo,SP
2403,-23.5477124,-46.63471152,sao paulo,SP
2466,-23.54079712,-46.63327039,sao paulo,SP
2404,-23.54931039,-46.63122104,sao paulo,SP
2433,-23.54694058,-46.63331192,são paulo,SP
2406,-23.55184618,-46.63375644,sao paulo,SP
2474,-23.5426419,-46.63780794,sao paulo,SP
2434,-23.54867969,-46.64050885,sao paulo,SP
2407,-23.53778977,-46.63043883,são paulo,SP
2421,-23.54476231,-46.63395824,são paulo,SP
2472,-23.54639669,-46.64305934,são paulo,SP
2470,-23.5437724,-46.63106187,sao paulo,SP
2460,-23.55162646,-46.63041168,sao paulo,SP
2475,-23.55239109,-46.62960279,sao paulo,SP
2416,-23.54488037,-46.64038839,sao paulo,SP
2418,-23.53656677,-46.63079937,sao paulo,SP
2413,-23.54310813,-46.63895041,sao paulo,SP
2451,-23.54978003,-46.63535899,sao paulo,SP
2465,-23.54656834,-46.63253305,sao paulo,SP
2405,-23.54044287,-46.64379339,sao paulo,SP
2469,-23.53860937,-46.62956255,sao paulo,SP
2440,-23.54775737,-46.64024304,sao paulo,SP
2408,-23.54569802,-46.64135941,sao paulo,SP
2450,-23.54077243,-46.63658628,são paulo,SP
2411,-23.5497793,-46.63395712,sao paulo,SP
2432,-23.54573128,-46.64319919,são paulo,SP
2463,-23.54543522,-46.64016774,sao paulo,SP
2423,-23.54630356,-46.63909555,sao paulo,SP
2565,-23.54020741,-46.63530381,são paulo,SP
2542,-23.54737087,-46.63423875,sao paulo,SP
2522,-23.5388252,-46.63201104,sao paulo,SP
2536,-23.54978003,-46.63535899,são paulo,SP
2566,-23.5463444,-46.63995922,sao paulo,SP
2519,-23.54489981,-46.63375772,são paulo,SP
2513,-23.54162041,-46.63581283,sao paulo,SP
2550,-23.54489981,-46.63375772,sao paulo,SP
2556,-23.53880346,-46.63483247,sao paulo,SP
2544,-23.54848627,-46.63319342,sao paulo,SP
2543,-23.54569154,-46.63586606,são paulo,SP
2560,-23.54767771,-46.63514743,sao paulo,SP
2517,-23.53989807,-46.63668703,sao paulo,SP
2510,-23.55185432,-46.62920012,são paulo,SP
2518,-23.54155003,-46.64154927,sao paulo,SP
2554,-23.54248277,-46.64293043,são paulo,SP
2539,-23.5461465,-46.6356105,sao paulo,SP
2530,-23.54065214,-46.63243878,sao paulo,SP
2535,-23.54464134,-46.63317979,são paulo,SP
2537,-23.54463817,-46.63920081,sao paulo,SP
2563,-23.55069857,-46.63537055,sao paulo,SP
2561,-23.54044584,-46.63155744,sao paulo,SP
2555,-23.53784353,-46.63670328,sao paulo,SP
2564,-23.55201591,-46.63093169,sao paulo,SP
2512,-23.53626644,-46.63404603,sao paulo,SP
2534,-23.53993066,-46.63212395,sao paulo,SP
2525,-23.54552707,-46.63355216,sao paulo,SP
2562,-23.54904348,-46.63513311,sao paulo,SP
2520,-23.54677927,-46.63639002,sao paulo,SP
2557,-23.54976292,-46.63610029,sao paulo,SP
2553,-23.54820996,-46.63070409,sao paulo,SP
2546,-23.54939937,-46.63101768,sao paulo,SP
2516,-23.54751994,-46.64056532,sao paulo,SP
2514,-23.54408484,-46.63978569,sao paulo,SP
2552,-23.54002856,-46.63728576,sao paulo,SP
2524,-23.54869367,-46.64268612,sao paulo,SP
2540,-23.54365254,-46.64178533,sao paulo,SP
2508,-23.54039281,-46.63122444,sao paulo,SP
2558,-23.54578197,-46.64137663,são paulo,SP
2545,-23.54649786,-46.63340152,sao paulo,SP
2515,-23.53931713,-46.63258403,sao paulo,SP
2531,-23.54659458,-46.64303357,são paulo,SP
2526,-23.54910733,-46.6441046,sao paulo,SP
2523,-23.54775737,-46.6403509,sao paulo,SP
2541,-23.53818525,-46.63294105,sao paulo,SP
2567,-23.54995127,-46.63402709,são paulo,SP
2551,-23.54177419,-46.6411341,sao paulo,SP
2521,-23.54624595,-46.63344449,são paulo,SP
2533,-23.544207,-46.636281,são paulo,SP
2511,-23.5479516,-46.6370549,sao paulo,SP
2559,-23.54473937,-46.64058843,são paulo,SP
2532,-23.53764971,-46.6345406,sao paulo,SP
2538,-23.54525657,-46.64271863,sao paulo,SP
2598,-23.54832793,-46.63064559,sao paulo,SP
2577,-23.54124105,-46.62989971,sao paulo,SP
2501,-23.54732513,-46.63418379,são paulo,SP
2610,-23.5495334,-46.63094823,sao paulo,SP
2676,-23.5380461,-46.63465885,sao paulo,SP
2612,-23.54054917,-46.63807798,sao paulo,SP
2632,-23.54551999,-46.6415546,sao paulo,SP
2673,-23.54669819,-46.64068909,sao paulo,SP
2616,-23.54645334,-46.63394723,são paulo,SP
2615,-23.54120589,-46.63380609,são paulo,SP
2617,-23.54754792,-46.64068682,sao paulo,SP
2613,-23.54533829,-46.63358225,são paulo,SP
2630,-23.54557066,-46.64307078,sao paulo,SP
2618,-23.54561984,-46.64032624,são paulo,SP
2651,-23.54283887,-46.6348341,sao paulo,SP
2633,-23.54452721,-46.6430187,sao paulo,SP
2675,-23.54515812,-46.64387963,sao paulo,SP
2611,-23.53624172,-46.63205953,sao paulo,SP
2652,-23.54343823,-46.64406078,sao paulo,SP
2671,-23.54067451,-46.62966045,sao paulo,SP
2650,-23.54953003,-46.63462833,sao paulo,SP
2679,-23.54529245,-46.64313044,sao paulo,SP
2674,-23.54874738,-46.63222268,sao paulo,SP
2680,-23.52878808,-46.6644042,sao paulo,SP
2636,-23.53128077,-46.63726039,são paulo,SP
2649,-23.5322553,-46.66275607,sao paulo,SP
2634,-23.52930718,-46.63490526,sao paulo,SP
2672,-23.53071626,-46.63792773,sao paulo,SP
2614,-23.52076038,-46.66138414,sao paulo,SP
2635,-23.5281187,-46.65645155,são paulo,SP
2670,-23.53521846,-46.62461223,sao paulo,SP
2678,-23.5235096,-46.66694417,são paulo,SP
2637,-23.52810758,-46.65394804,são paulo,SP
2677,-23.52663823,-46.6438097,sao paulo,SP
2631,-23.5281187,-46.65645155,sao paulo,SP
2643,-23.53538865,-46.63174771,são paulo,SP
2653,-23.52982727,-46.66466606,são paulo,SP
2760,-23.52945295,-46.64069625,sao paulo,SP
2712,-23.53099805,-46.66242858,sao paulo,SP
2721,-23.52778819,-46.66030962,sao paulo,SP
2739,-23.52810758,-46.65394804,sao paulo,SP
2710,-23.51793017,-46.66742959,sao paulo,SP
2730,-23.53076049,-46.63921601,sao paulo,SP
2751,-23.53149531,-46.66274838,sao paulo,SP
2765,-23.52695062,-46.66982315,são paulo,SP
2722,-23.53249636,-46.62640566,sao paulo,SP
2752,-23.53195297,-46.64002553,sao paulo,SP
2758,-23.52736739,-46.63188349,sao paulo,SP
2764,-23.53142106,-46.65626204,sao paulo,SP
2724,-23.52164183,-46.64747555,sao paulo,SP
2755,-23.52458848,-46.63439214,sao paulo,SP
2723,-23.5201192,-46.66584,são paulo,SP
2720,-23.5290505,-46.63889432,sao paulo,SP
2731,-23.52261022,-46.62942388,são paulo,SP
2726,-23.52773504,-46.64480016,sao paulo,SP
2728,-23.53186797,-46.62903003,sao paulo,SP
2757,-23.53540839,-46.63205279,sao paulo,SP
2714,-23.52275116,-46.67074615,sao paulo,SP
2735,-23.52899269,-46.66291915,são paulo,SP
2763,-23.51957274,-46.65427157,são paulo,SP
2736,-23.51636226,-46.66810176,sao paulo,SP
2734,-23.5247906,-46.64113279,sao paulo,SP
2762,-23.52463123,-46.64489765,sao paulo,SP
2727,-23.5201192,-46.66584,sao paulo,SP
2733,-23.52915832,-46.64134706,sao paulo,SP
2732,-23.52122103,-46.65296293,sao paulo,SP
2759,-23.53238305,-46.65187065,são paulo,SP
2725,-23.51882541,-46.6556236,sao paulo,SP
2738,-23.53238305,-46.65187065,sao paulo,SP
2729,-23.53145824,-46.63635619,sao paulo,SP
2715,-23.53176482,-46.63215514,sao paulo,SP
2754,-23.52296857,-46.64174928,sao paulo,SP
2737,-23.52535537,-46.62754223,sao paulo,SP
2753,-23.52554862,-46.647282,sao paulo,SP
2756,-23.53545339,-46.63170629,sao paulo,SP
2716,-23.52967172,-46.63543929,são paulo,SP
2717,-23.52857331,-46.65603296,sao paulo,SP
2713,-23.5192918,-46.6498009,sao paulo,SP
2701,-23.52314477,-46.6516601,sao paulo,SP
2750,-23.52375958,-46.63241545,sao paulo,SP
2855,-23.52450353,-46.65900449,sao paulo,SP
2840,-23.5220049,-46.63397366,sao paulo,SP
2874,-23.5192917,-46.66571964,sao paulo,SP
2866,-23.52783887,-46.63542227,sao paulo,SP
2801,-23.52677154,-46.65216093,são paulo,SP
2842,-23.5250367,-46.65541993,sao paulo,SP
2879,-23.52736902,-46.63980885,sao paulo,SP
2848,-23.531294,-46.65640409,sao paulo,SP
2809,-23.52215362,-46.64512645,são paulo,SP
2814,-23.5333344,-46.65407379,sao paulo,SP
2841,-23.53021773,-46.64114933,sao paulo,SP
2878,-23.53158118,-46.66174681,sao paulo,SP
2871,-23.5324694,-46.65648683,sao paulo,SP
2881,-23.5222524,-46.64867243,sao paulo,SP
2815,-23.52914705,-46.63577569,são paulo,SP
2859,-23.52663874,-46.64690528,sao paulo,SP
2820,-23.5308604,-46.66342937,sao paulo,SP
2834,-23.53106206,-46.62950528,sao paulo,SP
2861,-23.52252748,-46.63758795,sao paulo,SP
2811,-23.52852929,-46.64044663,sao paulo,SP
2882,-23.52701013,-46.65033379,sao paulo,SP
2804,-23.53298963,-46.6325545,sao paulo,SP
2865,-23.53060749,-46.6613071,sao paulo,SP
2835,-23.53327154,-46.65410024,sao paulo,SP
2837,-23.53149745,-46.66166923,sao paulo,SP
2847,-23.52841447,-46.64055079,sao paulo,SP
2839,-23.52889918,-46.65373657,sao paulo,SP
2850,-23.53461921,-46.63220616,sao paulo,SP
2831,-23.51803838,-46.66548088,são paulo,SP
2812,-23.52918358,-46.63891122,sao paulo,SP
2813,-23.52083183,-46.64889305,sao paulo,SP
2873,-23.52016937,-46.66149388,sao paulo,SP
2863,-23.52611913,-46.64542273,sao paulo,SP
2849,-23.5345047,-46.63264704,sao paulo,SP
2860,-23.52535148,-46.63352557,são paulo,SP
2846,-23.52578553,-46.65455044,sao paulo,SP
2877,-23.53078608,-46.65703926,sao paulo,SP
2856,-23.5254574,-46.646961,sao paulo,SP
2883,-23.52916893,-46.65214846,sao paulo,SP
2816,-23.51961659,-46.64648642,sao paulo,SP
2845,-23.53052726,-46.63783773,sao paulo,SP
2867,-23.5345561,-46.65020359,sao paulo,SP
2810,-23.51867681,-46.65311591,são paulo,SP
2802,-23.52558621,-46.63950868,sao paulo,SP
2817,-23.52090546,-46.6484066,são paulo,SP
2806,-23.5188689,-46.67232123,sao paulo,SP
2862,-23.52376564,-46.64345267,sao paulo,SP
2870,-23.52690825,-46.65089424,sao paulo,SP
2805,-23.52889918,-46.65373657,são paulo,SP
2880,-23.53061403,-46.64012825,sao paulo,SP
2864,-23.5295253,-46.63574325,sao paulo,SP
2875,-23.53104679,-46.62742614,sao paulo,SP
2851,-23.5228496,-46.64705044,sao paulo,SP
2872,-23.5219565,-46.65414153,são paulo,SP
2853,-23.52695062,-46.66982315,sao paulo,SP
2844,-23.53205042,-46.66025966,sao paulo,SP
2803,-23.5218351,-46.66428988,sao paulo,SP
2854,-23.52194882,-46.64068779,sao paulo,SP
2808,-23.52246726,-46.66066743,são paulo,SP
2807,-23.52362351,-46.6720158,sao paulo,SP
2858,-23.52691655,-46.65025174,sao paulo,SP
2832,-23.52586902,-46.6431762,são paulo,SP
2836,-23.53074632,-46.65951899,sao paulo,SP
2857,-23.5226966,-46.64669044,sao paulo,SP
2833,-23.52774244,-46.6633209,sao paulo,SP
2888,-23.53416257,-46.65547667,são paulo,SP
2829,-23.52529956,-46.63384836,sao paulo,SP
2876,-23.52999596,-46.64040624,sao paulo,SP
2992,-23.5253454,-46.62759623,sao paulo,SP
2960,-23.53538865,-46.63174771,sao paulo,SP
2976,-23.52285921,-46.63958721,sao paulo,SP
2987,-23.5332096,-46.65636021,sao paulo,SP
2995,-23.528603,-46.65782137,sao paulo,SP
2996,-23.52272243,-46.64487753,sao paulo,SP
2952,-23.53519081,-46.62860584,sao paulo,SP
2921,-23.53113521,-46.65456295,são paulo,SP
2917,-23.52556593,-46.64326426,são paulo,SP
2969,-23.52592375,-46.64213178,sao paulo,SP
2935,-23.52370134,-46.64315939,sao paulo,SP
2991,-23.52377484,-46.64429745,sao paulo,SP
2951,-23.52016937,-46.66149388,são paulo,SP
2914,-23.52268066,-46.66752425,sao paulo,SP
2989,-23.53148043,-46.65843766,sao paulo,SP
2945,-23.52945789,-46.63613844,sao paulo,SP
2998,-23.53374423,-46.63063486,sao paulo,SP
2957,-23.52757229,-46.643246,sao paulo,SP
2920,-23.52854718,-46.63683414,sao paulo,SP
2936,-23.52525872,-46.65668173,sao paulo,SP
2977,-23.52948066,-46.65845285,sao paulo,SP
2932,-23.531579,-46.6622437,sao paulo,SP
2910,-23.52220945,-46.642552,sao paulo,SP
2919,-23.5293118,-46.63682037,sao paulo,SP
2962,-23.52317509,-46.6287673,são paulo,SP
2975,-23.53168863,-46.65989171,sao paulo,SP
2929,-23.52676034,-46.67034047,sao paulo,SP
2965,-23.53112161,-46.63788762,sao paulo,SP
2927,-23.53088972,-46.64075631,sao paulo,SP
2918,-23.5270075,-46.64868261,sao paulo,SP
2942,-23.52779202,-46.64078716,sao paulo,SP
2984,-23.52453516,-46.64009774,sao paulo,SP
2964,-23.53122709,-46.63895675,sao paulo,SP
2913,-23.53104644,-46.63795391,sao paulo,SP
2937,-23.53199077,-46.65206066,sao paulo,SP
2950,-23.53214347,-46.65828047,sao paulo,SP
2966,-23.53354849,-46.63147265,sao paulo,SP
2912,-23.52510096,-46.64357715,sao paulo,SP
2986,-23.52315701,-46.67155035,sao paulo,SP
2930,-23.53214475,-46.65194014,sao paulo,SP
2968,-23.53347046,-46.65385426,sao paulo,SP
2961,-23.53511881,-46.62900634,sao paulo,SP
2983,-23.51738362,-46.66544313,sao paulo,SP
2990,-23.52915073,-46.64042336,sao paulo,SP
2911,-23.52836589,-46.65748295,sao paulo,SP
2982,-23.52736739,-46.63188349,são paulo,SP
2967,-23.52017659,-46.67598831,são paulo,SP
2941,-23.52348585,-46.63897021,sao paulo,SP
2926,-23.52122103,-46.65296293,são paulo,SP
2993,-23.52956426,-46.63734723,sao paulo,SP
2939,-23.53182554,-46.6601947,sao paulo,SP
2928,-23.52907272,-46.6630101,sao paulo,SP
2915,-23.52712509,-46.64746678,sao paulo,SP
2943,-23.52992561,-46.66386316,sao paulo,SP
2933,-23.53210826,-46.6383947,sao paulo,SP
2940,-23.53280077,-46.65143958,sao paulo,SP
2931,-23.52753709,-46.64163785,sao paulo,SP
2972,-23.52564861,-46.66180788,são paulo,SP
2925,-23.52219145,-46.6425025,são paulo,SP
2934,-23.53005167,-46.6577546,são paulo,SP
2956,-23.52564861,-46.66180788,sao paulo,SP
2963,-23.52210714,-46.66437254,sao paulo,SP
2985,-23.52861971,-46.65330991,sao paulo,SP
2978,-23.51867681,-46.65311591,sao paulo,SP
2938,-23.52375484,-46.67224719,sao paulo,SP
2944,-23.51709905,-46.67653927,são paulo,SP
2916,-23.52165642,-46.6344235,são paulo,SP
2924,-23.52957073,-46.66510992,sao paulo,SP
2959,-23.51889251,-46.67646036,sao paulo,SP
2979,-23.52002361,-46.65564396,sao paulo,SP
2997,-23.52935726,-46.63723473,sao paulo,SP
2994,-23.53034121,-46.63622089,sao paulo,SP
2970,-23.52063464,-46.67013136,são paulo,SP
2955,-23.53385011,-46.65580518,sao paulo,SP
2971,-23.52957073,-46.66510992,são paulo,SP
2981,-23.53416257,-46.65547667,sao paulo,SP
2909,-23.53147624,-46.63629319,sao paulo,SP
2908,-23.51993431,-46.62513002,sao paulo,SP
2988,-23.52427091,-46.62558199,sao paulo,SP
3088,-23.53199757,-46.6585327,sao paulo,SP
3012,-23.5316928,-46.65227013,sao paulo,SP
3080,-23.51803838,-46.66548088,sao paulo,SP
3084,-23.52757054,-46.66275408,sao paulo,SP
3060,-23.52673712,-46.6597778,sao paulo,SP
3025,-23.52054565,-46.67919053,sao paulo,SP
3081,-23.52618233,-46.64046861,sao paulo,SP
3023,-23.52841356,-46.63294836,sao paulo,SP
3021,-23.522878,-46.6501333,sao paulo,SP
3018,-23.53106206,-46.62950528,são paulo,SP
3090,-23.5279074,-46.64221886,sao paulo,SP
3043,-23.52911076,-46.66033422,sao paulo,SP
3029,-23.52141903,-46.65294995,sao paulo,SP
3071,-23.52384563,-46.67353071,sao paulo,SP
3064,-23.52758306,-46.65864224,sao paulo,SP
3057,-23.53210826,-46.6383947,são paulo,SP
3053,-23.52819244,-46.6637799,sao paulo,SP
3089,-23.51968887,-46.6722302,sao paulo,SP
3015,-23.5297787,-46.66482748,sao paulo,SP
3066,-23.52906298,-46.65832087,sao paulo,SP
3009,-23.52480532,-46.63543513,sao paulo,SP
3065,-23.52165642,-46.6344235,sao paulo,SP
3077,-23.53148043,-46.65843766,são paulo,SP
3041,-23.52083519,-46.64556948,sao paulo,SP
3059,-23.52437263,-46.64743214,são paulo,SP
3020,-23.52460329,-46.64507075,sao paulo,SP
3062,-23.52375675,-46.67109597,sao paulo,SP
3063,-23.5286293,-46.64326787,sao paulo,SP
3052,-23.52400159,-46.63919389,sao paulo,SP
3061,-23.5265824,-46.63960906,são paulo,SP
3086,-23.52692651,-46.64863176,sao paulo,SP
3034,-23.52983563,-46.66298502,sao paulo,SP
3022,-23.53066852,-46.63625402,sao paulo,SP
3058,-23.52963271,-46.63560023,sao paulo,SP
3087,-23.52637078,-46.63724339,sao paulo,SP
3073,-23.53025383,-46.63850902,são paulo,SP
3003,-23.52857362,-46.63919696,sao paulo,SP
3024,-23.53179044,-46.63507276,sao paulo,SP
3004,-23.53104644,-46.63795391,são paulo,SP
3030,-23.5306848,-46.65301713,sao paulo,SP
3045,-23.52690825,-46.65089424,são paulo,SP
3069,-23.531294,-46.65640409,são paulo,SP
3001,-23.53011838,-46.65777137,sao paulo,SP
3047,-23.52179553,-46.64480242,sao paulo,SP
3006,-23.52648394,-46.6349356,sao paulo,SP
3035,-23.53149518,-46.63885751,são paulo,SP
3067,-23.52259796,-46.63308929,sao paulo,SP
3019,-23.51889251,-46.67646036,são paulo,SP
3040,-23.53002108,-46.65824476,sao paulo,SP
3027,-23.52923557,-46.63396345,sao paulo,SP
3011,-23.52437263,-46.64743214,sao paulo,SP
3050,-23.52631863,-46.67121817,sao paulo,SP
3085,-23.52551144,-46.63297207,sao paulo,SP
3008,-23.5238466,-46.67362071,sao paulo,SP
3042,-23.52680279,-46.64022447,sao paulo,SP
3016,-23.52540653,-46.62178279,sao paulo,SP
3013,-23.52784355,-46.65228208,sao paulo,SP
3070,-23.52193345,-46.65183216,sao paulo,SP
3002,-23.53241729,-46.65827802,são paulo,SP
3031,-23.52982564,-46.66376416,são paulo,SP
3051,-23.51707844,-46.67382423,sao paulo,SP
3068,-23.52970796,-46.63972568,sao paulo,SP
3072,-23.5220335,-46.65507241,sao paulo,SP
3010,-23.53087371,-46.65287869,sao paulo,SP
3014,-23.53236888,-46.65755505,sao paulo,SP
3028,-23.52845632,-46.64048959,sao paulo,SP
3054,-23.53286949,-46.65746416,sao paulo,SP
3033,-23.52622824,-46.63729816,sao paulo,SP
3055,-23.52288831,-46.66401557,sao paulo,SP
